app_id,app_date,amount,rate_offered,term_months,status,payment_date,segment
APP-004406,2023-12-21 00:00:00,9700.0,0.2154,24,Paid,2025-12-22 00:00:00,2
APP-004407,2025-04-11 00:00:00,7800.0,0.1987,36,Paid,2028-04-13 00:00:00,3
APP-004408,2023-07-05 00:00:00,7200.0,0.116,48,Paid,2027-07-08 00:00:00,0
APP-004409,2022-07-28 00:00:00,9100.0,0.1373,24,Paid,2024-07-29 00:00:00,1
APP-004410,2025-06-06 00:00:00,9800.0,0.2369,36,Paid,2028-06-08 00:00:00,2
APP-004411,2022-07-08 00:00:00,6700.0,0.1955,24,Paid,2024-07-09 00:00:00,3
APP-004412,2022-09-11 00:00:00,7900.0,0.1518,36,Paid,2025-09-13 00:00:00,1
APP-004413,2024-11-23 00:00:00,5900.0,0.1371,36,Paid,2027-11-26 00:00:00,0
APP-004414,2023-06-22 00:00:00,3000.0,0.1542,48,Paid,2027-06-25 00:00:00,0
APP-004415,2022-11-17 00:00:00,8400.0,0.1578,36,Paid,2025-11-19 00:00:00,1
APP-004416,2023-12-10 00:00:00,9200.0,0.1377,36,Paid,2026-12-12 00:00:00,1
APP-004417,2024-02-19 00:00:00,8500.0,0.0929,48,Paid,2028-02-22 00:00:00,1
APP-004418,2023-11-14 00:00:00,4100.0,0.237,36,Paid,2026-11-16 00:00:00,3
APP-004419,2023-05-06 00:00:00,7300.0,0.2285,48,Paid,2027-05-09 00:00:00,3
APP-004420,2024-12-23 00:00:00,3600.0,0.1163,36,Paid,2027-12-26 00:00:00,0
APP-004421,2023-08-05 00:00:00,10700.0,0.1868,48,Paid,2027-08-08 00:00:00,2
APP-004422,2022-10-02 00:00:00,5800.0,0.1349,48,Paid,2026-10-05 00:00:00,0
APP-004423,2023-09-30 00:00:00,10500.0,0.1669,48,Paid,2027-10-03 00:00:00,1
APP-004424,2023-01-10 00:00:00,9900.0,0.1628,24,Paid,2025-01-11 00:00:00,1
APP-004425,2024-07-03 00:00:00,6200.0,0.1586,36,Paid,2027-07-06 00:00:00,0
APP-004426,2024-06-29 00:00:00,5700.0,0.2801,36,Paid,2027-07-02 00:00:00,3
APP-004427,2023-07-19 00:00:00,8700.0,0.158,36,Paid,2026-07-21 00:00:00,1
APP-004428,2023-12-28 00:00:00,6300.0,0.1396,36,Paid,2026-12-30 00:00:00,0
APP-004429,2023-01-01 00:00:00,8200.0,0.1419,24,Default,,1
APP-004430,2022-07-20 00:00:00,7000.0,0.2322,36,Paid,2025-07-22 00:00:00,3
APP-004431,2023-01-30 00:00:00,4400.0,0.0974,36,Paid,2026-02-01 00:00:00,0
APP-004432,2022-08-25 00:00:00,3500.0,0.1419,48,Paid,2026-08-28 00:00:00,0
APP-004433,2024-06-12 00:00:00,8500.0,0.2523,48,Paid,2028-06-15 00:00:00,3
APP-004434,2024-06-04 00:00:00,6900.0,0.1922,24,Paid,2026-06-06 00:00:00,3
APP-004435,2023-01-24 00:00:00,6900.0,0.1896,48,Paid,2027-01-27 00:00:00,3
APP-004436,2024-01-29 00:00:00,9400.0,0.2866,24,Paid,2026-01-30 00:00:00,2
APP-004437,2023-11-21 00:00:00,10300.0,0.1923,36,Default,,2
APP-004438,2023-02-21 00:00:00,7500.0,0.1446,24,Default,,0
APP-004439,2024-09-25 00:00:00,7300.0,0.1659,48,Paid,2028-09-28 00:00:00,0
APP-004440,2025-03-16 00:00:00,9000.0,0.1232,36,Paid,2028-03-18 00:00:00,1
APP-004441,2024-02-21 00:00:00,5300.0,0.2428,36,Paid,2027-02-23 00:00:00,3
APP-004442,2022-08-07 00:00:00,8400.0,0.2087,36,Paid,2025-08-09 00:00:00,2
APP-004443,2023-07-17 00:00:00,9100.0,0.2362,24,Default,,2
APP-004444,2025-02-05 00:00:00,9400.0,0.2406,36,Paid,2028-02-08 00:00:00,2
APP-004445,2024-12-18 00:00:00,4100.0,0.1593,36,Paid,2027-12-21 00:00:00,0
APP-004446,2025-03-21 00:00:00,6500.0,0.1328,24,Paid,2027-03-23 00:00:00,0
APP-004447,2025-01-04 00:00:00,6200.0,0.1774,48,Default,,0
APP-004448,2024-08-29 00:00:00,8200.0,0.1364,36,Paid,2027-09-01 00:00:00,1
APP-004449,2024-09-07 00:00:00,9000.0,0.1882,36,Paid,2027-09-10 00:00:00,2
APP-004450,2024-08-14 00:00:00,11000.0,0.2366,24,Paid,2026-08-16 00:00:00,2
APP-004451,2024-12-29 00:00:00,7000.0,0.1716,24,Paid,2026-12-31 00:00:00,0
APP-004452,2024-01-29 00:00:00,7000.0,0.1875,36,Default,,3
APP-004453,2023-08-18 00:00:00,10300.0,0.1753,36,Paid,2026-08-20 00:00:00,2
APP-004454,2022-11-01 00:00:00,8600.0,0.2201,36,Paid,2025-11-03 00:00:00,2
APP-004455,2023-11-27 00:00:00,10500.0,0.1466,36,Default,,1
APP-004456,2025-02-10 00:00:00,8600.0,0.0702,36,Paid,2028-02-13 00:00:00,1
APP-004457,2023-03-20 00:00:00,5700.0,0.2035,36,Paid,2026-03-22 00:00:00,3
APP-004458,2022-11-16 00:00:00,5300.0,0.2294,48,Paid,2026-11-19 00:00:00,3
APP-004459,2023-07-31 00:00:00,4900.0,0.2023,36,Paid,2026-08-02 00:00:00,3
APP-004460,2024-09-27 00:00:00,9300.0,0.148,36,Paid,2027-09-30 00:00:00,1
APP-004461,2022-08-25 00:00:00,10400.0,0.1232,36,Paid,2025-08-27 00:00:00,1
APP-004462,2023-11-21 00:00:00,11700.0,0.2047,24,Paid,2025-11-22 00:00:00,2
APP-004463,2023-01-25 00:00:00,9700.0,0.1871,24,Default,,2
APP-004464,2022-11-11 00:00:00,10300.0,0.1737,36,Paid,2025-11-13 00:00:00,2
APP-004465,2025-04-01 00:00:00,6800.0,0.2711,48,Paid,2029-04-04 00:00:00,3
APP-004466,2024-12-14 00:00:00,5700.0,0.1327,48,Default,,0
APP-004467,2023-07-17 00:00:00,9700.0,0.2688,36,Paid,2026-07-19 00:00:00,2
APP-004468,2024-11-29 00:00:00,8800.0,0.1816,36,Paid,2027-12-02 00:00:00,2
APP-004469,2024-03-01 00:00:00,8200.0,0.0882,36,Paid,2027-03-04 00:00:00,1
APP-004470,2024-12-13 00:00:00,8800.0,0.171,36,Paid,2027-12-16 00:00:00,1
APP-004471,2024-09-26 00:00:00,8600.0,0.228,24,Paid,2026-09-28 00:00:00,2
APP-004472,2024-04-17 00:00:00,10600.0,0.1617,36,Default,,1
APP-004473,2024-11-29 00:00:00,10600.0,0.1063,36,Paid,2027-12-02 00:00:00,1
APP-004474,2023-01-27 00:00:00,9100.0,0.1718,24,Paid,2025-01-28 00:00:00,1
APP-004475,2024-12-12 00:00:00,9700.0,0.1371,24,Paid,2026-12-14 00:00:00,1
APP-004476,2023-02-14 00:00:00,9000.0,0.2046,36,Paid,2026-02-16 00:00:00,2
APP-004477,2023-06-30 00:00:00,7100.0,0.2187,36,Paid,2026-07-02 00:00:00,3
APP-004478,2023-01-10 00:00:00,9500.0,0.1272,36,Paid,2026-01-12 00:00:00,1
APP-004479,2023-08-04 00:00:00,5200.0,0.1447,24,Paid,2025-08-05 00:00:00,0
APP-004480,2024-07-12 00:00:00,10100.0,0.2178,24,Paid,2026-07-14 00:00:00,2
APP-004481,2023-02-14 00:00:00,5600.0,0.1371,36,Paid,2026-02-16 00:00:00,0
APP-004482,2022-09-16 00:00:00,8600.0,0.1259,24,Paid,2024-09-17 00:00:00,1
APP-004483,2023-08-02 00:00:00,6300.0,0.1211,36,Paid,2026-08-04 00:00:00,0
APP-004484,2024-03-14 00:00:00,9100.0,0.1976,24,Paid,2026-03-16 00:00:00,2
APP-004485,2023-12-26 00:00:00,7900.0,0.1955,36,Paid,2026-12-28 00:00:00,3
APP-004486,2023-10-26 00:00:00,4800.0,0.1458,36,Paid,2026-10-28 00:00:00,0
APP-004487,2023-05-10 00:00:00,8800.0,0.1803,36,Paid,2026-05-12 00:00:00,2
APP-004488,2023-09-17 00:00:00,6800.0,0.2564,24,Paid,2025-09-18 00:00:00,3
APP-004489,2024-04-06 00:00:00,9800.0,0.1313,24,Paid,2026-04-08 00:00:00,1
APP-004490,2022-09-18 00:00:00,8000.0,0.0824,24,Paid,2024-09-19 00:00:00,1
APP-004491,2025-05-07 00:00:00,8800.0,0.2028,48,Default,,2
APP-004492,2024-02-25 00:00:00,6100.0,0.1745,48,Paid,2028-02-28 00:00:00,0
APP-004493,2023-03-12 00:00:00,6800.0,0.1445,24,Paid,2025-03-13 00:00:00,0
APP-004494,2025-04-20 00:00:00,7100.0,0.2126,36,Paid,2028-04-22 00:00:00,3
APP-004495,2024-10-15 00:00:00,9700.0,0.222,36,Paid,2027-10-18 00:00:00,2
APP-004496,2022-11-19 00:00:00,11400.0,0.0696,24,Paid,2024-11-20 00:00:00,1
APP-004497,2022-11-14 00:00:00,6400.0,0.1474,36,Paid,2025-11-16 00:00:00,0
APP-004498,2023-10-10 00:00:00,10200.0,0.2959,24,Paid,2025-10-11 00:00:00,2
APP-004499,2024-12-02 00:00:00,3700.0,0.2092,36,Paid,2027-12-05 00:00:00,3
APP-004500,2023-12-24 00:00:00,5600.0,0.2138,36,Paid,2026-12-26 00:00:00,3
APP-004501,2024-02-12 00:00:00,6100.0,0.2386,36,Paid,2027-02-14 00:00:00,3
APP-004502,2024-07-10 00:00:00,5300.0,0.1809,48,Default,,0
APP-004503,2023-06-13 00:00:00,4800.0,0.2198,48,Paid,2027-06-16 00:00:00,3
APP-004504,2023-02-10 00:00:00,8800.0,0.2159,48,Paid,2027-02-13 00:00:00,2
APP-004505,2024-08-07 00:00:00,7600.0,0.207,36,Paid,2027-08-10 00:00:00,3
APP-004506,2024-12-28 00:00:00,8800.0,0.1639,24,Default,,1
APP-004507,2022-09-08 00:00:00,9400.0,0.1886,36,Paid,2025-09-10 00:00:00,2
APP-004508,2023-05-05 00:00:00,8500.0,0.1506,48,Paid,2027-05-08 00:00:00,1
APP-004509,2025-03-11 00:00:00,9300.0,0.1806,36,Paid,2028-03-13 00:00:00,2
APP-004510,2023-08-02 00:00:00,7900.0,0.1216,48,Paid,2027-08-05 00:00:00,1
APP-004511,2022-07-05 00:00:00,5600.0,0.1405,24,Paid,2024-07-06 00:00:00,0
APP-004512,2024-05-01 00:00:00,10100.0,0.1659,36,Paid,2027-05-04 00:00:00,1
APP-004513,2022-11-04 00:00:00,6800.0,0.1328,24,Paid,2024-11-05 00:00:00,0
APP-004514,2025-03-25 00:00:00,6100.0,0.1547,36,Paid,2028-03-27 00:00:00,0
APP-004515,2025-04-07 00:00:00,7600.0,0.1718,48,Paid,2029-04-10 00:00:00,0
APP-004516,2025-06-23 00:00:00,6200.0,0.2001,36,Paid,2028-06-25 00:00:00,3
APP-004517,2022-09-07 00:00:00,7200.0,0.2275,48,Paid,2026-09-10 00:00:00,3
APP-004518,2024-07-16 00:00:00,8700.0,0.1568,36,Paid,2027-07-19 00:00:00,1
APP-004519,2022-07-21 00:00:00,8700.0,0.2468,36,Paid,2025-07-23 00:00:00,2
APP-004520,2022-12-04 00:00:00,6200.0,0.2269,48,Paid,2026-12-07 00:00:00,3
APP-004521,2024-09-17 00:00:00,7000.0,0.2052,24,Paid,2026-09-19 00:00:00,3
APP-004522,2022-08-19 00:00:00,10100.0,0.1877,48,Paid,2026-08-22 00:00:00,2
APP-004523,2024-01-10 00:00:00,9000.0,0.196,24,Paid,2026-01-11 00:00:00,2
APP-004524,2024-08-08 00:00:00,12200.0,0.2394,36,Paid,2027-08-11 00:00:00,2
APP-004525,2025-05-07 00:00:00,10400.0,0.2412,36,Paid,2028-05-09 00:00:00,2
APP-004526,2025-04-14 00:00:00,10300.0,0.2467,48,Default,,2
APP-004527,2024-10-15 00:00:00,5200.0,0.1821,36,Default,,0
APP-004528,2024-09-26 00:00:00,9500.0,0.2077,36,Paid,2027-09-29 00:00:00,2
APP-004529,2024-08-23 00:00:00,7900.0,0.2472,48,Paid,2028-08-26 00:00:00,3
APP-004530,2024-09-25 00:00:00,6900.0,0.1488,36,Paid,2027-09-28 00:00:00,0
APP-004531,2024-02-06 00:00:00,8300.0,0.1641,48,Paid,2028-02-09 00:00:00,1
APP-004532,2024-10-15 00:00:00,9900.0,0.1808,36,Paid,2027-10-18 00:00:00,2
APP-004533,2024-01-11 00:00:00,9000.0,0.225,24,Paid,2026-01-12 00:00:00,2
APP-004534,2025-02-18 00:00:00,6200.0,0.2258,36,Paid,2028-02-21 00:00:00,3
APP-004535,2024-07-21 00:00:00,9500.0,0.1685,24,Paid,2026-07-23 00:00:00,1
APP-004536,2023-07-12 00:00:00,6700.0,0.1046,24,Paid,2025-07-13 00:00:00,0
APP-004537,2024-09-14 00:00:00,8400.0,0.1923,36,Paid,2027-09-17 00:00:00,2
APP-004538,2022-12-03 00:00:00,7400.0,0.1341,24,Paid,2024-12-04 00:00:00,0
APP-004539,2025-04-08 00:00:00,7600.0,0.1055,36,Paid,2028-04-10 00:00:00,1
APP-004540,2024-08-19 00:00:00,9500.0,0.1168,36,Paid,2027-08-22 00:00:00,1
APP-004541,2023-10-20 00:00:00,5900.0,0.1963,36,Paid,2026-10-22 00:00:00,3
APP-004542,2023-04-21 00:00:00,11900.0,0.2481,36,Paid,2026-04-23 00:00:00,2
APP-004543,2025-04-23 00:00:00,4400.0,0.1819,48,Default,,0
APP-004544,2023-05-09 00:00:00,6800.0,0.1906,24,Paid,2025-05-10 00:00:00,3
APP-004545,2025-02-07 00:00:00,8700.0,0.2391,36,Paid,2028-02-10 00:00:00,2
APP-004546,2024-04-30 00:00:00,9200.0,0.1028,36,Paid,2027-05-03 00:00:00,1
APP-004547,2024-07-04 00:00:00,7800.0,0.206,36,Paid,2027-07-07 00:00:00,3
APP-004548,2024-10-30 00:00:00,7900.0,0.1794,36,Paid,2027-11-02 00:00:00,0
APP-004549,2023-10-24 00:00:00,8800.0,0.2083,48,Paid,2027-10-27 00:00:00,2
APP-004550,2024-09-24 00:00:00,7500.0,0.1558,48,Paid,2028-09-27 00:00:00,0
APP-004551,2023-05-22 00:00:00,10800.0,0.1391,36,Paid,2026-05-24 00:00:00,1
APP-004552,2024-03-27 00:00:00,9700.0,0.187,24,Paid,2026-03-29 00:00:00,2
APP-004553,2023-04-02 00:00:00,9700.0,0.2625,36,Paid,2026-04-04 00:00:00,2
APP-004554,2024-04-07 00:00:00,6100.0,0.223,48,Paid,2028-04-10 00:00:00,3
APP-004555,2023-07-17 00:00:00,7800.0,0.1546,36,Paid,2026-07-19 00:00:00,0
APP-004556,2023-05-03 00:00:00,7400.0,0.113,48,Paid,2027-05-06 00:00:00,0
APP-004557,2025-05-19 00:00:00,6000.0,0.0959,36,Paid,2028-05-21 00:00:00,0
APP-004558,2025-01-01 00:00:00,8700.0,0.2458,48,Default,,2
APP-004559,2025-01-20 00:00:00,6900.0,0.1322,48,Default,,0
APP-004560,2022-10-03 00:00:00,9300.0,0.1637,36,Paid,2025-10-05 00:00:00,1
APP-004561,2025-03-17 00:00:00,5900.0,0.2461,24,Paid,2027-03-19 00:00:00,3
APP-004562,2025-02-06 00:00:00,11400.0,0.0993,36,Paid,2028-02-09 00:00:00,1
APP-004563,2025-01-22 00:00:00,6200.0,0.2546,48,Paid,2029-01-25 00:00:00,3
APP-004564,2025-04-30 00:00:00,8400.0,0.1673,48,Paid,2029-05-03 00:00:00,1
APP-004565,2023-06-09 00:00:00,9600.0,0.1226,24,Paid,2025-06-10 00:00:00,1
APP-004566,2022-09-29 00:00:00,6900.0,0.1676,36,Default,,0
APP-004567,2023-03-24 00:00:00,9700.0,0.1439,48,Default,,1
APP-004568,2024-01-17 00:00:00,5500.0,0.202,36,Paid,2027-01-19 00:00:00,3
APP-004569,2023-01-25 00:00:00,10900.0,0.1476,48,Paid,2027-01-28 00:00:00,1
APP-004570,2022-10-07 00:00:00,8000.0,0.0844,48,Paid,2026-10-10 00:00:00,1
APP-004571,2024-10-23 00:00:00,6800.0,0.169,48,Paid,2028-10-26 00:00:00,0
APP-004572,2025-06-21 00:00:00,7400.0,0.1122,24,Paid,2027-06-23 00:00:00,0
APP-004573,2024-04-16 00:00:00,9600.0,0.1902,24,Paid,2026-04-18 00:00:00,2
APP-004574,2025-06-13 00:00:00,6800.0,0.1206,24,Paid,2027-06-15 00:00:00,0
APP-004575,2022-10-11 00:00:00,6500.0,0.1556,48,Default,,0
APP-004576,2025-03-25 00:00:00,7600.0,0.1891,36,Paid,2028-03-27 00:00:00,3
APP-004577,2023-10-04 00:00:00,5600.0,0.1694,24,Paid,2025-10-05 00:00:00,0
APP-004578,2023-04-10 00:00:00,11600.0,0.1925,36,Paid,2026-04-12 00:00:00,2
APP-004579,2023-07-30 00:00:00,6900.0,0.214,36,Paid,2026-08-01 00:00:00,3
APP-004580,2022-09-06 00:00:00,9700.0,0.1221,48,Paid,2026-09-09 00:00:00,1
APP-004581,2023-06-05 00:00:00,8400.0,0.1768,36,Paid,2026-06-07 00:00:00,1
APP-004582,2024-11-21 00:00:00,6000.0,0.05,36,Paid,2027-11-24 00:00:00,0
APP-004583,2023-08-10 00:00:00,8000.0,0.1924,24,Paid,2025-08-11 00:00:00,3
APP-004584,2022-12-26 00:00:00,9600.0,0.165,48,Paid,2026-12-29 00:00:00,1
APP-004585,2025-01-15 00:00:00,7600.0,0.1308,24,Paid,2027-01-17 00:00:00,0
APP-004586,2024-07-18 00:00:00,10400.0,0.1958,36,Paid,2027-07-21 00:00:00,2
APP-004587,2024-09-02 00:00:00,10000.0,0.2386,24,Paid,2026-09-04 00:00:00,2
APP-004588,2024-06-08 00:00:00,9800.0,0.1562,24,Paid,2026-06-10 00:00:00,1
APP-004589,2024-08-02 00:00:00,7100.0,0.1328,24,Paid,2026-08-04 00:00:00,0
APP-004590,2022-10-07 00:00:00,5800.0,0.1883,36,Paid,2025-10-09 00:00:00,0
APP-004591,2023-04-10 00:00:00,6800.0,0.1132,36,Paid,2026-04-12 00:00:00,0
APP-004592,2022-10-24 00:00:00,8400.0,0.147,24,Paid,2024-10-25 00:00:00,1
APP-004593,2023-03-18 00:00:00,9100.0,0.2411,36,Paid,2026-03-20 00:00:00,2
APP-004594,2025-02-23 00:00:00,3700.0,0.1831,48,Paid,2029-02-26 00:00:00,0
APP-004595,2023-08-30 00:00:00,8000.0,0.086,24,Paid,2025-08-31 00:00:00,1
APP-004596,2025-04-01 00:00:00,8300.0,0.0902,24,Paid,2027-04-03 00:00:00,1
APP-004597,2025-04-22 00:00:00,7400.0,0.1881,36,Paid,2028-04-24 00:00:00,3
APP-004598,2024-03-04 00:00:00,10600.0,0.2231,48,Paid,2028-03-07 00:00:00,2
APP-004599,2025-02-07 00:00:00,8800.0,0.0991,36,Paid,2028-02-10 00:00:00,1
APP-004600,2023-06-13 00:00:00,10600.0,0.2025,48,Paid,2027-06-16 00:00:00,2
APP-004601,2023-05-18 00:00:00,7600.0,0.2465,36,Paid,2026-05-20 00:00:00,3
APP-004602,2025-06-26 00:00:00,9900.0,0.2744,36,Paid,2028-06-28 00:00:00,2
APP-004603,2025-06-10 00:00:00,11300.0,0.1966,24,Paid,2027-06-12 00:00:00,2
APP-004604,2022-07-17 00:00:00,10600.0,0.2053,36,Paid,2025-07-19 00:00:00,2
APP-004605,2022-12-09 00:00:00,5800.0,0.0733,24,Default,,0
APP-004606,2024-11-18 00:00:00,7500.0,0.285,36,Paid,2027-11-21 00:00:00,3
APP-004607,2025-05-04 00:00:00,7300.0,0.1512,24,Paid,2027-05-06 00:00:00,0
APP-004608,2022-10-24 00:00:00,9000.0,0.1333,36,Paid,2025-10-26 00:00:00,1
APP-004609,2024-02-02 00:00:00,9400.0,0.1672,48,Paid,2028-02-05 00:00:00,1
APP-004610,2023-09-13 00:00:00,6300.0,0.2556,36,Paid,2026-09-15 00:00:00,3
APP-004611,2023-09-03 00:00:00,8100.0,0.2904,24,Paid,2025-09-04 00:00:00,3
APP-004612,2022-12-02 00:00:00,4000.0,0.1863,36,Paid,2025-12-04 00:00:00,0
APP-004613,2025-06-03 00:00:00,10900.0,0.2299,36,Paid,2028-06-05 00:00:00,2
APP-004614,2024-07-08 00:00:00,7000.0,0.1822,24,Paid,2026-07-10 00:00:00,0
APP-004615,2022-11-13 00:00:00,8100.0,0.1281,36,Default,,1
APP-004616,2025-04-03 00:00:00,7400.0,0.2538,36,Default,,3
APP-004617,2024-03-12 00:00:00,10300.0,0.1489,36,Paid,2027-03-15 00:00:00,1
APP-004618,2024-06-26 00:00:00,2300.0,0.2568,48,Paid,2028-06-29 00:00:00,3
APP-004619,2023-10-30 00:00:00,8000.0,0.2449,24,Paid,2025-10-31 00:00:00,3
APP-004620,2024-08-22 00:00:00,7800.0,0.2107,24,Paid,2026-08-24 00:00:00,3
APP-004621,2025-01-30 00:00:00,7100.0,0.2714,36,Default,,3
APP-004622,2024-11-22 00:00:00,11500.0,0.2916,48,Paid,2028-11-25 00:00:00,2
APP-004623,2022-10-16 00:00:00,6200.0,0.1712,36,Paid,2025-10-18 00:00:00,0
APP-004624,2023-12-17 00:00:00,9500.0,0.1396,24,Paid,2025-12-18 00:00:00,1
APP-004625,2022-08-03 00:00:00,8700.0,0.0868,36,Paid,2025-08-05 00:00:00,1
APP-004626,2024-11-02 00:00:00,10500.0,0.2922,36,Paid,2027-11-05 00:00:00,2
APP-004627,2023-09-26 00:00:00,6700.0,0.158,36,Paid,2026-09-28 00:00:00,0
APP-004628,2025-03-11 00:00:00,6500.0,0.2368,36,Paid,2028-03-13 00:00:00,3
APP-004629,2024-11-22 00:00:00,10200.0,0.1429,48,Paid,2028-11-25 00:00:00,1
APP-004630,2023-11-07 00:00:00,8900.0,0.2569,24,Paid,2025-11-08 00:00:00,2
APP-004631,2022-10-27 00:00:00,4900.0,0.145,36,Paid,2025-10-29 00:00:00,0
APP-004632,2023-08-07 00:00:00,6900.0,0.1204,36,Paid,2026-08-09 00:00:00,0
APP-004633,2025-04-25 00:00:00,8800.0,0.1696,48,Paid,2029-04-28 00:00:00,1
APP-004634,2023-07-29 00:00:00,9700.0,0.1534,36,Paid,2026-07-31 00:00:00,1
APP-004635,2023-03-28 00:00:00,6600.0,0.2098,36,Paid,2026-03-30 00:00:00,3
APP-004636,2023-02-09 00:00:00,2200.0,0.1774,36,Paid,2026-02-11 00:00:00,0
APP-004637,2023-11-09 00:00:00,9000.0,0.2114,36,Default,,2
APP-004638,2022-07-07 00:00:00,5600.0,0.1654,48,Paid,2026-07-10 00:00:00,0
APP-004639,2024-05-18 00:00:00,4000.0,0.1467,48,Paid,2028-05-21 00:00:00,0
APP-004640,2023-12-11 00:00:00,2300.0,0.1508,36,Default,,0
APP-004641,2024-09-18 00:00:00,9600.0,0.2822,36,Paid,2027-09-21 00:00:00,2
APP-004642,2023-12-24 00:00:00,8300.0,0.1913,48,Paid,2027-12-27 00:00:00,2
APP-004643,2024-07-23 00:00:00,7500.0,0.0808,24,Paid,2026-07-25 00:00:00,1
APP-004644,2023-01-30 00:00:00,10800.0,0.154,24,Paid,2025-01-31 00:00:00,1
APP-004645,2024-09-25 00:00:00,9300.0,0.1848,36,Paid,2027-09-28 00:00:00,2
APP-004646,2022-12-11 00:00:00,11200.0,0.2723,36,Paid,2025-12-13 00:00:00,2
APP-004647,2023-12-04 00:00:00,5200.0,0.2314,48,Paid,2027-12-07 00:00:00,3
APP-004648,2023-01-07 00:00:00,7900.0,0.1339,36,Default,,1
APP-004649,2022-09-18 00:00:00,4800.0,0.3009,36,Paid,2025-09-20 00:00:00,3
APP-004650,2023-06-22 00:00:00,7500.0,0.1784,36,Paid,2026-06-24 00:00:00,0
APP-004651,2024-08-28 00:00:00,7500.0,0.2423,48,Paid,2028-08-31 00:00:00,3
APP-004652,2023-09-06 00:00:00,9300.0,0.1222,36,Paid,2026-09-08 00:00:00,1
APP-004653,2025-06-26 00:00:00,8100.0,0.0601,24,Paid,2027-06-28 00:00:00,1
APP-004654,2024-11-16 00:00:00,9200.0,0.1096,48,Paid,2028-11-19 00:00:00,1
APP-004655,2024-09-14 00:00:00,9400.0,0.05,36,Paid,2027-09-17 00:00:00,1
APP-004656,2025-03-31 00:00:00,12300.0,0.2856,24,Paid,2027-04-02 00:00:00,2
APP-004657,2025-01-31 00:00:00,7400.0,0.1907,36,Paid,2028-02-03 00:00:00,3
APP-004658,2023-04-16 00:00:00,6100.0,0.1338,24,Paid,2025-04-17 00:00:00,0
APP-004659,2024-03-21 00:00:00,8500.0,0.2026,48,Paid,2028-03-24 00:00:00,2
APP-004660,2024-04-16 00:00:00,6400.0,0.1895,36,Paid,2027-04-19 00:00:00,3
APP-004661,2023-12-20 00:00:00,11000.0,0.211,48,Paid,2027-12-23 00:00:00,2
APP-004662,2023-05-09 00:00:00,7400.0,0.2405,36,Paid,2026-05-11 00:00:00,3
APP-004663,2024-11-03 00:00:00,6900.0,0.1655,48,Paid,2028-11-06 00:00:00,0
APP-004664,2024-03-31 00:00:00,7100.0,0.136,24,Default,,0
APP-004665,2023-11-15 00:00:00,9400.0,0.2214,24,Paid,2025-11-16 00:00:00,2
APP-004666,2024-05-10 00:00:00,7700.0,0.2201,24,Paid,2026-05-12 00:00:00,3
APP-004667,2023-03-02 00:00:00,6700.0,0.185,36,Paid,2026-03-04 00:00:00,0
APP-004668,2023-10-25 00:00:00,11300.0,0.2889,24,Paid,2025-10-26 00:00:00,2
APP-004669,2024-06-02 00:00:00,6300.0,0.1581,36,Paid,2027-06-05 00:00:00,0
APP-004670,2023-10-10 00:00:00,8100.0,0.135,36,Paid,2026-10-12 00:00:00,1
APP-004671,2023-01-29 00:00:00,9300.0,0.2009,36,Paid,2026-01-31 00:00:00,2
APP-004672,2025-04-06 00:00:00,4700.0,0.1463,36,Default,,0
APP-004673,2025-02-17 00:00:00,9000.0,0.2048,24,Paid,2027-02-19 00:00:00,2
APP-004674,2023-09-19 00:00:00,5900.0,0.1383,48,Paid,2027-09-22 00:00:00,0
APP-004675,2023-06-25 00:00:00,9600.0,0.16,36,Paid,2026-06-27 00:00:00,1
APP-004676,2023-01-21 00:00:00,6100.0,0.2745,48,Paid,2027-01-24 00:00:00,3
APP-004677,2025-01-08 00:00:00,9400.0,0.1597,36,Paid,2028-01-11 00:00:00,1
APP-004678,2024-02-17 00:00:00,10200.0,0.1401,48,Paid,2028-02-20 00:00:00,1
APP-004679,2023-12-24 00:00:00,9700.0,0.2385,36,Default,,2
APP-004680,2022-08-02 00:00:00,8500.0,0.1274,48,Paid,2026-08-05 00:00:00,1
APP-004681,2025-05-22 00:00:00,7500.0,0.1454,24,Paid,2027-05-24 00:00:00,0
APP-004682,2024-04-16 00:00:00,6800.0,0.2088,36,Paid,2027-04-19 00:00:00,3
APP-004683,2024-03-04 00:00:00,10900.0,0.2269,48,Paid,2028-03-07 00:00:00,2
APP-004684,2024-10-26 00:00:00,6600.0,0.241,24,Paid,2026-10-28 00:00:00,3
APP-004685,2022-12-02 00:00:00,5900.0,0.1426,36,Paid,2025-12-04 00:00:00,0
APP-004686,2023-06-19 00:00:00,9300.0,0.2098,48,Paid,2027-06-22 00:00:00,2
APP-004687,2023-05-30 00:00:00,6400.0,0.1567,36,Paid,2026-06-01 00:00:00,0
APP-004688,2024-03-02 00:00:00,6100.0,0.1497,24,Paid,2026-03-04 00:00:00,0
APP-004689,2024-03-18 00:00:00,5100.0,0.2402,36,Paid,2027-03-21 00:00:00,3
APP-004690,2023-04-09 00:00:00,7000.0,0.1525,24,Paid,2025-04-10 00:00:00,0
APP-004691,2024-02-24 00:00:00,7800.0,0.1939,48,Paid,2028-02-27 00:00:00,3
APP-004692,2023-08-01 00:00:00,8500.0,0.1878,24,Default,,2
APP-004693,2023-01-13 00:00:00,9900.0,0.1265,24,Paid,2025-01-14 00:00:00,1
